person_id,timestamp,event
u_00059,2026-04-27 05:14:27.616716315+00:00,block_run
u_00130,2026-04-27 05:17:47.076335342+00:00,block_create
u_00052,2026-04-27 05:20:25.904846454+00:00,block_run
u_00055,2026-04-27 05:21:57.311642027+00:00,ai_block_run
u_00021,2026-04-27 05:22:14.481867506+00:00,credits_used
u_00080,2026-04-27 05:22:37.446367479+00:00,block_run
u_00056,2026-04-27 05:27:14.756697751+00:00,block_run
u_00047,2026-04-27 05:27:52.492865455+00:00,credits_used
u_00099,2026-04-27 05:29:42.370772084+00:00,credits_used
u_00121,2026-04-27 05:34:53.111305455+00:00,block_create
u_00047,2026-04-27 05:43:07.277351873+00:00,ai_block_run
u_00095,2026-04-27 05:46:51.765752001+00:00,ai_block_run
u_00126,2026-04-27 05:52:29.876060797+00:00,block_create
u_00075,2026-04-27 05:54:10.189725961+00:00,credits_used
u_00092,2026-04-27 06:13:58.090825182+00:00,deploy_run
u_00018,2026-04-27 06:14:10.472265051+00:00,ai_block_run
u_00048,2026-04-27 06:14:59.604059354+00:00,ai_block_run
u_00149,2026-04-27 06:19:02.286504329+00:00,ai_block_run
u_00109,2026-04-27 06:21:27.875718544+00:00,block_run
u_00085,2026-04-27 06:24:34.766143638+00:00,exception
u_00090,2026-04-27 06:24:57.072573165+00:00,block_create
u_00094,2026-04-27 06:26:10.617219342+00:00,credits_used
u_00035,2026-04-27 06:31:23.047938767+00:00,block_create
u_00002,2026-04-27 06:35:49.408686264+00:00,block_run
u_00091,2026-04-27 06:36:49.220327123+00:00,deploy_run
u_00035,2026-04-27 06:36:49.747634523+00:00,agent_tool_call
u_00071,2026-04-27 06:37:15.922178831+00:00,tour_finish
u_00129,2026-04-27 06:40:50.640515107+00:00,ai_block_run
u_00149,2026-04-27 06:46:22.604017957+00:00,deploy_run
u_00022,2026-04-27 06:46:46.099295343+00:00,block_create
u_00145,2026-04-27 06:49:06.408583386+00:00,block_run
u_00114,2026-04-27 06:54:43.716217522+00:00,block_run
u_00132,2026-04-27 06:58:04.511865419+00:00,ai_block_run
u_00149,2026-04-27 06:58:45.416412278+00:00,subscription_upgraded
u_00124,2026-04-27 07:06:58.552754496+00:00,agent_tool_call
u_00079,2026-04-27 07:07:10.581225891+00:00,block_create
u_00098,2026-04-27 07:11:47.984968960+00:00,block_create
u_00149,2026-04-27 07:13:13.209253081+00:00,block_run
u_00052,2026-04-27 07:13:54.090855843+00:00,agent_tool_call
u_00088,2026-04-27 07:17:57.390532685+00:00,deploy_run
u_00129,2026-04-27 07:19:21.621403911+00:00,exception
u_00138,2026-04-27 07:28:07.255175006+00:00,ai_block_run
u_00061,2026-04-27 07:42:16.455175493+00:00,ai_block_run
u_00059,2026-04-27 07:42:58.576187652+00:00,block_create
u_00021,2026-04-27 07:43:00.606458370+00:00,exception
u_00091,2026-04-27 07:45:00.475502567+00:00,deploy_run
u_00130,2026-04-27 07:46:21.984412500+00:00,block_create
u_00106,2026-04-27 07:47:05.418315871+00:00,file_upload
u_00029,2026-04-27 07:52:01.929432284+00:00,credits_used
u_00115,2026-04-27 07:53:26.137274160+00:00,block_run
u_00097,2026-04-27 08:03:07.682350671+00:00,block_run
u_00134,2026-04-27 08:06:08.670832174+00:00,block_create
u_00036,2026-04-27 08:06:48.216381253+00:00,agent_tool_call
u_00016,2026-04-27 08:07:02.471109373+00:00,agent_tool_call
u_00149,2026-04-27 08:07:20.252799435+00:00,agent_tool_call
u_00074,2026-04-27 08:12:59.560707143+00:00,ai_block_run
u_00029,2026-04-27 08:13:14.756239629+00:00,block_run
u_00017,2026-04-27 08:14:45.840660058+00:00,file_upload
u_00021,2026-04-27 08:16:30.299049887+00:00,block_create
u_00103,2026-04-27 08:19:16.895600211+00:00,tour_finish
u_00006,2026-04-27 08:20:56.030086393+00:00,deploy_run
u_00005,2026-04-27 08:22:01.175939982+00:00,block_run
u_00022,2026-04-27 08:22:59.634455063+00:00,file_upload
u_00122,2026-04-27 08:26:22.577473824+00:00,tour_finish
u_00021,2026-04-27 08:26:29.286245009+00:00,file_upload
u_00055,2026-04-27 08:28:46.481764368+00:00,credits_used
u_00036,2026-04-27 08:30:53.727189218+00:00,credits_used
u_00029,2026-04-27 08:32:32.057862109+00:00,agent_tool_call
u_00020,2026-04-27 08:33:27.383015440+00:00,file_upload
u_00029,2026-04-27 08:38:44.995313949+00:00,exception
u_00021,2026-04-27 08:39:28.268792034+00:00,block_create
u_00001,2026-04-27 08:42:58.565906659+00:00,block_create
u_00022,2026-04-27 08:43:03.688221650+00:00,ai_block_run
u_00079,2026-04-27 08:46:29.013324082+00:00,ai_block_run
u_00095,2026-04-27 08:47:13.915868565+00:00,agent_tool_call
u_00149,2026-04-27 08:49:47.723325708+00:00,block_create
u_00060,2026-04-27 08:50:50.826973713+00:00,file_upload
u_00147,2026-04-27 08:56:18.254100920+00:00,deploy_run
u_00060,2026-04-27 09:00:20.958476165+00:00,block_create
u_00130,2026-04-27 09:01:39.858879453+00:00,agent_tool_call
u_00047,2026-04-27 09:06:04.788700734+00:00,block_create
u_00122,2026-04-27 09:12:40.467059895+00:00,block_run
u_00059,2026-04-27 09:13:20.273595062+00:00,deploy_run
u_00092,2026-04-27 09:22:37.374516440+00:00,credits_used
u_00049,2026-04-27 09:22:53.489363088+00:00,tour_finish
u_00004,2026-04-27 09:23:56.544022406+00:00,block_create
u_00122,2026-04-27 09:27:19.507411072+00:00,block_create
u_00036,2026-04-27 09:32:07.255604939+00:00,exception
u_00021,2026-04-27 09:35:47.297452862+00:00,block_run
u_00024,2026-04-27 09:38:57.573840684+00:00,credits_used
u_00117,2026-04-27 09:40:48.737201687+00:00,ai_block_run
u_00042,2026-04-27 09:41:37.942045043+00:00,deploy_run
u_00016,2026-04-27 09:41:49.507915530+00:00,credits_used
u_00091,2026-04-27 09:42:17.917925733+00:00,block_create
u_00106,2026-04-27 09:42:18.257005583+00:00,block_run
u_00094,2026-04-27 09:43:49.412714913+00:00,agent_tool_call
u_00059,2026-04-27 09:46:39.703735445+00:00,ai_block_run
u_00139,2026-04-27 09:47:04.390449628+00:00,ai_block_run
u_00138,2026-04-27 09:47:58.637492699+00:00,block_run
u_00091,2026-04-27 09:48:58.087307701+00:00,credits_used
u_00017,2026-04-27 09:51:25.582260397+00:00,deploy_run
u_00130,2026-04-27 09:51:48.498212613+00:00,credits_used
u_00017,2026-04-27 09:52:49.443843125+00:00,block_run
u_00134,2026-04-27 09:54:12.272714310+00:00,block_run
u_00079,2026-04-27 09:54:25.945367139+00:00,block_run
u_00123,2026-04-27 09:59:54.579223642+00:00,deploy_run
u_00094,2026-04-27 10:01:07.073428056+00:00,tour_finish
u_00130,2026-04-27 10:10:11.255563722+00:00,block_run
u_00115,2026-04-27 10:13:25.557380869+00:00,exception
u_00129,2026-04-27 10:14:55.489835739+00:00,block_run
u_00106,2026-04-27 10:16:59.098107717+00:00,block_create
u_00135,2026-04-27 10:19:41.800959796+00:00,block_create
u_00117,2026-04-27 10:20:09.495733173+00:00,agent_tool_call
u_00015,2026-04-27 10:25:23.297647001+00:00,agent_tool_call
u_00021,2026-04-27 10:29:22.941596960+00:00,block_run
u_00074,2026-04-27 10:31:44.334217667+00:00,ai_block_run
u_00134,2026-04-27 10:37:53.756156988+00:00,block_create
u_00149,2026-04-27 10:42:58.797182183+00:00,deploy_run
u_00148,2026-04-27 10:44:05.247889036+00:00,exception
u_00097,2026-04-27 10:46:41.787553133+00:00,ai_block_run
u_00018,2026-04-27 10:49:29.484857821+00:00,ai_block_run
u_00018,2026-04-27 10:55:00.779690245+00:00,block_run
u_00106,2026-04-27 11:01:26.867229805+00:00,agent_tool_call
u_00059,2026-04-27 11:05:02.378102935+00:00,block_create
u_00033,2026-04-27 11:05:49.972387929+00:00,agent_tool_call
u_00147,2026-04-27 11:07:38.245241832+00:00,block_run
u_00149,2026-04-27 11:07:50.695977501+00:00,deploy_run
u_00034,2026-04-27 11:10:13.828930059+00:00,block_run
u_00145,2026-04-27 11:10:37.581506517+00:00,block_create
u_00086,2026-04-27 11:13:06.514082901+00:00,credits_used
u_00022,2026-04-27 11:21:11.547899611+00:00,exception
u_00071,2026-04-27 11:21:40.082553449+00:00,exception
u_00091,2026-04-27 11:23:55.166315717+00:00,credits_used
u_00028,2026-04-27 11:28:03.700610487+00:00,ai_block_run
u_00080,2026-04-27 11:35:35.267669961+00:00,agent_tool_call
u_00138,2026-04-27 11:49:04.933868099+00:00,deploy_run
u_00037,2026-04-27 11:53:40.108415496+00:00,block_create
u_00048,2026-04-27 11:54:13.087930463+00:00,agent_tool_call
u_00130,2026-04-27 11:58:24.840127582+00:00,credits_used
u_00029,2026-04-27 12:00:38.606565435+00:00,agent_tool_call
u_00149,2026-04-27 12:01:17.989771135+00:00,block_create
u_00018,2026-04-27 12:02:52.813101452+00:00,block_run
u_00002,2026-04-27 12:03:19.624089618+00:00,ai_block_run
u_00102,2026-04-27 12:07:16.152044386+00:00,block_create
u_00046,2026-04-27 12:11:03.452016332+00:00,exception
u_00122,2026-04-27 12:11:14.758438603+00:00,deploy_run
u_00149,2026-04-27 12:11:30.617106720+00:00,block_create
u_00060,2026-04-27 12:26:25.991712096+00:00,ai_block_run
u_00129,2026-04-27 12:30:28.857653996+00:00,file_upload
u_00022,2026-04-27 12:33:32.711723924+00:00,credits_used
u_00006,2026-04-27 12:34:00.025886136+00:00,block_create
u_00095,2026-04-27 12:35:05.199867188+00:00,deploy_run
u_00092,2026-04-27 12:36:27.462396291+00:00,tour_finish
u_00149,2026-04-27 12:38:26.217932371+00:00,exception
u_00126,2026-04-27 12:39:42.664347756+00:00,block_create
u_00106,2026-04-27 12:43:11.189963906+00:00,credits_used
u_00036,2026-04-27 13:11:11.977126406+00:00,credits_used
u_00134,2026-04-27 13:13:21.705711325+00:00,file_upload
u_00106,2026-04-27 13:16:56.168441905+00:00,block_create
u_00117,2026-04-27 13:18:39.665615757+00:00,exception
u_00004,2026-04-27 13:19:25.682602099+00:00,ai_block_run
u_00106,2026-04-27 13:22:04.111830303+00:00,file_upload
u_00130,2026-04-27 13:22:20.937906046+00:00,block_run
u_00055,2026-04-27 13:23:47.789146198+00:00,ai_block_run
u_00149,2026-04-27 13:27:51.083637741+00:00,block_create
u_00117,2026-04-27 13:28:25.781850791+00:00,block_create
u_00068,2026-04-27 13:29:54.298869779+00:00,block_run
u_00129,2026-04-27 13:30:38.050745340+00:00,block_create
u_00106,2026-04-27 13:33:00.419510198+00:00,file_upload
u_00012,2026-04-27 13:33:20.924777495+00:00,credits_used
u_00114,2026-04-27 13:34:51.218363980+00:00,exception
u_00018,2026-04-27 13:35:31.759058819+00:00,block_create
u_00038,2026-04-27 13:39:28.939794620+00:00,block_run
u_00149,2026-04-27 13:39:33.604019681+00:00,credits_used
u_00020,2026-04-27 13:43:44.934989295+00:00,block_create
u_00124,2026-04-27 13:48:33.580940396+00:00,ai_block_run
u_00018,2026-04-27 13:49:03.282530004+00:00,ai_block_run
u_00130,2026-04-27 13:51:30.905904411+00:00,credits_used
u_00000,2026-04-27 13:53:52.030405260+00:00,deploy_run
u_00002,2026-04-27 13:54:09.335632585+00:00,agent_tool_call
u_00129,2026-04-27 13:54:59.232609201+00:00,credits_used
u_00077,2026-04-27 14:06:16.392452717+00:00,exception
u_00121,2026-04-27 14:10:49.677990447+00:00,ai_block_run
u_00010,2026-04-27 14:11:51.560430094+00:00,block_run
u_00134,2026-04-27 14:13:09.081248137+00:00,block_run
u_00063,2026-04-27 14:14:17.220576876+00:00,block_run
u_00149,2026-04-27 14:14:28.041877679+00:00,ai_block_run
u_00100,2026-04-27 14:39:24.151738661+00:00,block_create
u_00006,2026-04-27 14:42:28.920383130+00:00,block_create
u_00032,2026-04-27 14:43:05.390873725+00:00,subscription_upgraded
u_00026,2026-04-27 14:44:06.318327091+00:00,deploy_run
u_00016,2026-04-27 14:48:29.487926058+00:00,block_create
u_00055,2026-04-27 14:49:52.646740124+00:00,agent_tool_call
u_00114,2026-04-27 14:50:07.055335357+00:00,tour_finish
u_00055,2026-04-27 14:54:14.605954310+00:00,block_create
u_00134,2026-04-27 14:58:54.411897141+00:00,ai_block_run
u_00012,2026-04-27 14:59:23.067888711+00:00,agent_tool_call
u_00004,2026-04-27 14:59:59.706370610+00:00,credits_used
u_00021,2026-04-27 15:04:08.983132666+00:00,exception
u_00033,2026-04-27 15:05:11.089643279+00:00,block_create
u_00021,2026-04-27 15:06:28.848015977+00:00,block_run
u_00149,2026-04-27 15:07:01.269906267+00:00,ai_block_run
u_00066,2026-04-27 15:07:24.518005808+00:00,ai_block_run
u_00149,2026-04-27 15:08:30.128081122+00:00,block_run
u_00149,2026-04-27 15:15:20.849202102+00:00,agent_tool_call
u_00121,2026-04-27 15:15:47.095776191+00:00,block_create
u_00059,2026-04-27 15:19:02.294275202+00:00,agent_tool_call
u_00044,2026-04-27 15:20:07.888960059+00:00,ai_block_run
u_00117,2026-04-27 15:21:23.481343832+00:00,exception
u_00078,2026-04-27 15:26:23.798986179+00:00,block_create
u_00030,2026-04-27 15:28:20.678698128+00:00,ai_block_run
u_00134,2026-04-27 15:31:47.957955750+00:00,ai_block_run
u_00051,2026-04-27 15:32:38.751996626+00:00,agent_tool_call
u_00114,2026-04-27 15:32:50.725690458+00:00,ai_block_run
u_00029,2026-04-27 15:33:36.079822612+00:00,block_create
u_00107,2026-04-27 15:33:51.260928317+00:00,ai_block_run
u_00149,2026-04-27 15:36:12.355586386+00:00,block_run
u_00056,2026-04-27 15:37:08.904941198+00:00,ai_block_run
u_00020,2026-04-27 15:37:22.311836150+00:00,tour_finish
u_00017,2026-04-27 15:39:45.606218074+00:00,tour_finish
u_00060,2026-04-27 15:42:18.603535134+00:00,ai_block_run
u_00117,2026-04-27 15:42:41.347795448+00:00,ai_block_run
u_00119,2026-04-27 15:45:33.470459669+00:00,subscription_upgraded
u_00036,2026-04-27 15:47:56.581005966+00:00,deploy_run
u_00062,2026-04-27 15:55:55.152745067+00:00,agent_tool_call
u_00117,2026-04-27 15:57:43.282893509+00:00,block_run
u_00071,2026-04-27 15:57:49.340840531+00:00,block_create
u_00126,2026-04-27 16:04:45.105536859+00:00,block_create
u_00062,2026-04-27 16:10:48.706008399+00:00,block_run
u_00103,2026-04-27 16:12:31.614676852+00:00,block_run
u_00051,2026-04-27 16:12:39.941570393+00:00,block_create
u_00071,2026-04-27 16:12:44.923758935+00:00,block_run
u_00055,2026-04-27 16:15:21.009619875+00:00,file_upload
u_00020,2026-04-27 16:20:46.123956138+00:00,block_create
u_00091,2026-04-27 16:24:19.877651950+00:00,block_create
u_00117,2026-04-27 16:24:38.512602828+00:00,ai_block_run
u_00149,2026-04-27 16:31:48.710665263+00:00,exception
u_00038,2026-04-27 16:35:09.123004622+00:00,credits_used
u_00012,2026-04-27 16:40:34.884923599+00:00,block_run
u_00021,2026-04-27 16:41:20.265006851+00:00,block_create
u_00120,2026-04-27 16:41:21.192917378+00:00,block_run
u_00137,2026-04-27 16:43:29.536156028+00:00,credits_used
u_00017,2026-04-27 16:48:00.647829185+00:00,subscription_upgraded
u_00134,2026-04-27 16:50:56.451504873+00:00,exception
u_00106,2026-04-27 16:53:02.336866027+00:00,ai_block_run
u_00134,2026-04-27 16:55:25.300589348+00:00,agent_tool_call
u_00016,2026-04-27 16:56:41.094897396+00:00,file_upload
u_00134,2026-04-27 16:57:33.220793310+00:00,block_create
u_00095,2026-04-27 16:59:26.951442654+00:00,block_run
u_00021,2026-04-27 17:00:34.497873346+00:00,block_run
u_00093,2026-04-27 17:02:21.356685931+00:00,credits_used
u_00149,2026-04-27 17:03:59.358841249+00:00,file_upload
u_00003,2026-04-27 17:07:18.963956712+00:00,file_upload
u_00136,2026-04-27 17:12:51.357482018+00:00,block_run
u_00149,2026-04-27 17:14:08.384802386+00:00,subscription_upgraded
u_00149,2026-04-27 17:15:35.568625117+00:00,tour_finish
u_00071,2026-04-27 17:18:21.987059947+00:00,exception
u_00101,2026-04-27 17:19:49.718757360+00:00,block_create
u_00092,2026-04-27 17:20:14.854028956+00:00,credits_used
u_00091,2026-04-27 17:27:04.035216874+00:00,exception
u_00124,2026-04-27 17:27:37.408912217+00:00,ai_block_run
u_00075,2026-04-27 17:28:48.255117404+00:00,block_create
u_00017,2026-04-27 17:31:29.803058623+00:00,block_create
u_00031,2026-04-27 17:36:07.205182405+00:00,exception
u_00117,2026-04-27 17:37:10.315247506+00:00,credits_used
u_00039,2026-04-27 17:38:24.565471259+00:00,agent_tool_call
u_00117,2026-04-27 17:39:34.305413284+00:00,block_run
u_00005,2026-04-27 17:39:59.423362853+00:00,ai_block_run
u_00119,2026-04-27 17:43:26.897285771+00:00,credits_used
u_00027,2026-04-27 17:43:46.270349242+00:00,file_upload
u_00031,2026-04-27 17:51:51.567851799+00:00,block_run
u_00138,2026-04-27 17:54:16.164575325+00:00,ai_block_run
u_00123,2026-04-27 17:54:32.117263268+00:00,block_run
u_00149,2026-04-27 17:54:34.133967692+00:00,file_upload
u_00149,2026-04-27 17:59:10.058438949+00:00,block_create
u_00064,2026-04-27 17:59:19.687555327+00:00,block_create
u_00132,2026-04-27 18:00:58.834908873+00:00,ai_block_run
u_00117,2026-04-27 18:05:40.823405495+00:00,credits_used
u_00071,2026-04-27 18:08:04.804364419+00:00,agent_tool_call
u_00031,2026-04-27 18:11:28.175625011+00:00,block_run
u_00016,2026-04-27 18:14:17.324515629+00:00,agent_tool_call
u_00123,2026-04-27 18:16:44.544249336+00:00,tour_finish
u_00091,2026-04-27 18:17:50.671048827+00:00,exception
u_00149,2026-04-27 18:17:54.304849606+00:00,credits_used
u_00134,2026-04-27 18:18:06.140412932+00:00,ai_block_run
u_00059,2026-04-27 18:21:19.540359985+00:00,block_create
u_00018,2026-04-27 18:22:21.706714051+00:00,block_create
u_00080,2026-04-27 18:24:21.695666164+00:00,deploy_run
u_00129,2026-04-27 18:29:01.360685064+00:00,ai_block_run
u_00042,2026-04-27 18:29:08.136799354+00:00,ai_block_run
u_00048,2026-04-27 18:30:27.971982774+00:00,exception
u_00029,2026-04-27 18:31:00.962418108+00:00,block_create
u_00106,2026-04-27 18:31:26.596811050+00:00,block_run
u_00129,2026-04-27 18:34:23.586267821+00:00,agent_tool_call
u_00056,2026-04-27 18:35:45.050372846+00:00,block_create
u_00149,2026-04-27 18:36:00.976921129+00:00,exception
u_00136,2026-04-27 18:40:01.924180131+00:00,ai_block_run
u_00065,2026-04-27 18:42:49.632737883+00:00,tour_finish
u_00059,2026-04-27 18:43:52.231225792+00:00,subscription_upgraded
u_00149,2026-04-27 18:45:30.776373228+00:00,credits_used
u_00029,2026-04-27 18:48:49.998447537+00:00,ai_block_run
u_00082,2026-04-27 18:57:24.593343519+00:00,credits_used
u_00118,2026-04-27 18:57:44.579334936+00:00,file_upload
u_00029,2026-04-27 18:59:31.501450755+00:00,agent_tool_call
u_00134,2026-04-27 18:59:52.361141509+00:00,agent_tool_call
u_00091,2026-04-27 19:00:14.914572884+00:00,block_run
u_00041,2026-04-27 19:00:48.046340988+00:00,ai_block_run
u_00106,2026-04-27 19:04:44.816063529+00:00,block_create
u_00036,2026-04-27 19:05:35.923249781+00:00,credits_used
u_00006,2026-04-27 19:06:07.521508265+00:00,agent_tool_call
u_00149,2026-04-27 19:10:27.758338751+00:00,block_create
u_00115,2026-04-27 19:10:32.233034187+00:00,exception
u_00017,2026-04-27 19:11:35.061210215+00:00,block_create
u_00080,2026-04-27 19:18:03.085260781+00:00,agent_tool_call
u_00031,2026-04-27 19:18:41.539228952+00:00,block_run
u_00148,2026-04-27 19:19:08.268970158+00:00,ai_block_run
u_00115,2026-04-27 19:23:20.366680172+00:00,exception
u_00063,2026-04-27 19:24:19.703606731+00:00,block_run
u_00035,2026-04-27 19:25:35.840996070+00:00,tour_finish
u_00130,2026-04-27 19:26:27.158859800+00:00,tour_finish
u_00105,2026-04-27 19:26:51.448176529+00:00,block_create
u_00059,2026-04-27 19:36:36.484688193+00:00,block_create
u_00022,2026-04-27 19:37:54.733806020+00:00,block_run
u_00149,2026-04-27 19:39:53.954696122+00:00,file_upload
